"n","area_f","area_e","area_fe","area_fer","area_cli","area_rand","area_rand_lo","area_rand_hi","spread_f","spread_e","spread_fe","spread_fer","spread_cli","spread_rand","spread_rand_lo","spread_rand_hi","celln5_f","celln5_e","celln5_fe","celln5_fer","celln5_cli","celln5_rand","celln5_rand_lo","celln5_rand_hi","cellm5_f","cellm5_e","cellm5_fe","cellm5_fer","cellm5_cli","cellm5_rand","cellm5_rand_lo","cellm5_rand_hi","celln10_f","celln10_e","celln10_fe","celln10_fer","celln10_cli","celln10_rand","celln10_rand_lo","celln10_rand_hi","cellm10_f","cellm10_e","cellm10_fe","cellm10_fer","cellm10_cli","cellm10_rand","cellm10_rand_lo","cellm10_rand_hi"
311,23.434006682543,22.7072977273337,23.3567567761853,23.3567567761853,NA,23.1730504172244,22.1052139816129,23.434006682543,0.123172204569859,0.111277973707774,0.120656949557326,0.120407966370288,NA,0.110066107944851,0.10565689946895,0.113841949031042,21,20,21,21,NA,21,19,21,14.8095238095238,15.55,14.8095238095238,14.8095238095238,NA,14.8095238095238,14.8095238095238,16.3684210526316,53,52,53,53,NA,52,50,53,5.86792452830189,5.98076923076923,5.86792452830189,5.86792452830189,NA,5.98076923076923,5.86792452830189,6.22
310,23.434006682543,22.7072977273337,23.3567567761853,23.3567567761853,NA,23.1730504172244,22.1650597591944,23.434006682543,0.123601001117843,0.111700112105864,0.120873879838068,0.120815218844096,NA,0.110074203143979,0.105833460574592,0.114266338168105,21,20,21,21,NA,21,19,21,14.7619047619048,15.5,14.7619047619048,14.7619047619048,NA,14.7619047619048,14.7619047619048,16.3157894736842,53,52,53,53,NA,52,50,53,5.84905660377358,5.96153846153846,5.84905660377358,5.84905660377358,NA,5.96153846153846,5.84905660377358,6.2
309,23.434006682543,22.7072977273337,23.3567567761853,23.3567567761853,NA,23.1609373596365,22.1080112608759,23.434006682543,0.124121385658905,0.111702525751294,0.121605033762581,0.121451388421234,NA,0.110291499194764,0.105580860543237,0.114299150050992,21,20,21,21,NA,21,19,21,14.7142857142857,15.45,14.7142857142857,14.7142857142857,NA,14.7142857142857,14.7142857142857,16.2631578947368,53,52,53,53,NA,52,49,53,5.83018867924528,5.94230769230769,5.83018867924528,5.83018867924528,NA,5.94230769230769,5.83018867924528,6.30612244897959
308,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.1686967651987,22.1556233432289,23.434006682543,0.124459593036503,0.11203659281443,0.122058365396962,0.121922079425583,NA,0.110267570123631,0.105885445332537,0.114425592887706,21,20,21,21,NA,21,19,21,14.6666666666667,15.4,14.6666666666667,14.6666666666667,NA,14.6666666666667,14.6666666666667,16.2105263157895,53,52,53,53,NA,52,49,53,5.81132075471698,5.92307692307692,5.81132075471698,5.81132075471698,NA,5.92307692307692,5.81132075471698,6.28571428571429
307,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.1499344268625,22.0531372865534,23.434006682543,0.124804073489556,0.112313942088294,0.122274530821749,0.122249687762527,NA,0.110586077135477,0.105816256856508,0.114562203694278,21,20,21,21,NA,21,19,21,14.6190476190476,15.35,14.6190476190476,14.6190476190476,NA,14.6190476190476,14.6190476190476,16.1578947368421,53,52,53,53,NA,51,49,53,5.79245283018868,5.90384615384615,5.79245283018868,5.79245283018868,NA,6.01960784313725,5.79245283018868,6.26530612244898
306,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.1580920131338,22.1096498938936,23.434006682543,0.12516303089816,0.112506443328689,0.122647326577327,0.122676957463334,NA,0.110798613324388,0.106237857386857,0.114824485731045,21,20,21,21,NA,21,19,21,14.5714285714286,15.3,14.5714285714286,14.5714285714286,NA,14.5714285714286,14.5714285714286,16.1052631578947,53,52,53,53,NA,51,49,53,5.77358490566038,5.88461538461539,5.77358490566038,5.77358490566038,NA,6,5.77358490566038,6.24489795918367
305,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.1580920131338,22.1650597591944,23.434006682543,0.125534078843976,0.113097863732167,0.123054088553667,0.122851292730926,NA,0.110949650616938,0.106207755865157,0.115141750899644,21,20,21,21,NA,21,19,21,14.5238095238095,15.25,14.5238095238095,14.5238095238095,NA,14.5238095238095,14.5238095238095,16.0526315789474,53,52,53,53,NA,52,49,53,5.75471698113208,5.86538461538461,5.75471698113208,5.75471698113208,NA,5.86538461538461,5.75471698113208,6.22448979591837
304,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.0787663237003,22.0457091389723,23.434006682543,0.125882581425938,0.113937448391865,0.122503685330736,0.122645579149784,NA,0.110898261406243,0.106204125351357,0.115242565818444,21,20,21,21,NA,21,19,21,14.4761904761905,15.2,14.4761904761905,14.4761904761905,NA,14.4761904761905,14.4761904761905,16,53,52,53,53,NA,51,49,53,5.73584905660377,5.84615384615385,5.73584905660377,5.73584905660377,NA,5.96078431372549,5.73584905660377,6.20408163265306
303,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.1051705262404,22.1052139816129,23.434006682543,0.12640547130098,0.112959113818294,0.122893609811793,0.12309275938169,NA,0.111258054980056,0.106525713269861,0.115581538395986,21,20,21,21,NA,21,19,21,14.4285714285714,15.15,14.4285714285714,14.4285714285714,NA,14.4285714285714,14.4285714285714,15.9473684210526,53,51,53,53,NA,51,49,53,5.71698113207547,5.94117647058824,5.71698113207547,5.71698113207547,NA,5.94117647058824,5.71698113207547,6.18367346938776
302,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.1068010963291,22.0354627464468,23.434006682543,0.126826250806693,0.112854093743533,0.123480366151261,0.12316775293222,NA,0.11146549896473,0.106528997358663,0.115749580170497,21,20,21,21,NA,21,19,21,14.3809523809524,15.1,14.3809523809524,14.3809523809524,NA,14.3809523809524,14.3809523809524,15.8947368421053,53,51,53,53,NA,51,49,53,5.69811320754717,5.92156862745098,5.69811320754717,5.69811320754717,NA,5.92156862745098,5.69811320754717,6.16326530612245
301,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.0855985419088,22.0588051627656,23.434006682543,0.127168037741569,0.113434634680929,0.123792947720544,0.123306529114914,NA,0.111484136579149,0.106902005179625,0.116023826977832,21,20,21,21,NA,21,19,21,14.3333333333333,15.05,14.3333333333333,14.3333333333333,NA,14.3333333333333,14.3333333333333,15.8421052631579,53,51,53,53,NA,51,49,53,5.67924528301887,5.90196078431373,5.67924528301887,5.67924528301887,NA,5.90196078431373,5.67924528301887,6.14285714285714
300,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.1103586695508,22.0142892314675,23.434006682543,0.127772953883066,0.113940501663475,0.123439569943764,0.123793805209726,NA,0.111820398826602,0.107179726769174,0.116187544117665,21,20,21,21,NA,21,19,21,14.2857142857143,15,14.2857142857143,14.2857142857143,NA,14.2857142857143,14.2857142857143,15.7894736842105,53,51,53,53,NA,51,49,53,5.66037735849057,5.88235294117647,5.66037735849057,5.66037735849057,NA,5.88235294117647,5.66037735849057,6.12244897959184
299,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.0787663237003,22.056145703426,23.434006682543,0.128648031892159,0.115089881872864,0.123335289349911,0.124004971833421,NA,0.111763911410557,0.107232091694377,0.116386434320704,21,20,21,21,NA,21,19,21,14.2380952380952,14.95,14.2380952380952,14.2380952380952,NA,14.2380952380952,14.2380952380952,15.7368421052632,53,51,53,53,NA,51,49,53,5.64150943396226,5.86274509803922,5.64150943396226,5.64150943396226,NA,5.86274509803922,5.64150943396226,6.10204081632653
298,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.056224753555,21.9651517181664,23.434006682543,0.128966385802942,0.115455800311434,0.123791247947894,0.124330859773338,NA,0.112159609091236,0.106965542981639,0.116670694385668,21,20,21,21,NA,21,19,21,14.1904761904762,14.9,14.1904761904762,14.1904761904762,NA,14.1904761904762,14.1904761904762,15.6842105263158,53,51,53,53,NA,51,49,53,5.62264150943396,5.84313725490196,5.62264150943396,5.62264150943396,NA,5.84313725490196,5.62264150943396,6.08163265306122
297,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.0752144572872,21.9463685116952,23.434006682543,0.129363839300253,0.115971955024897,0.12358385073089,0.124569655386961,NA,0.112160649751159,0.10702567096831,0.116450483543967,21,20,21,21,NA,21,19,21,14.1428571428571,14.85,14.1428571428571,14.1428571428571,NA,14.1428571428571,14.1428571428571,15.6315789473684,53,51,53,53,NA,51,49,53,5.60377358490566,5.82352941176471,5.60377358490566,5.60377358490566,NA,5.82352941176471,5.60377358490566,6.06122448979592
296,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.0722176435965,22.0397627110376,23.434006682543,0.129804606839765,0.115730170671189,0.12420816394342,0.124862195048156,NA,0.112588822074424,0.10759590837348,0.116836335221664,21,20,21,21,NA,21,19,21,14.0952380952381,14.8,14.0952380952381,14.0952380952381,NA,14.0952380952381,14.0952380952381,15.5789473684211,53,51,53,53,NA,51,49,53,5.58490566037736,5.80392156862745,5.58490566037736,5.58490566037736,NA,5.80392156862745,5.58490566037736,6.04081632653061
295,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.0484630006813,22.0459406353366,23.434006682543,0.130214461501324,0.116050115927756,0.124672767994476,0.125641567515562,NA,0.112817741341888,0.107545857964659,0.117352030593112,21,20,21,21,NA,21,19,21,14.047619047619,14.75,14.047619047619,14.047619047619,NA,14.047619047619,14.047619047619,15.5263157894737,53,51,53,53,NA,51,49,53,5.56603773584906,5.7843137254902,5.56603773584906,5.56603773584906,NA,5.7843137254902,5.56603773584906,6.02040816326531
294,23.434006682543,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.0416572080591,22.0030061853017,23.434006682543,0.1306193411888,0.116315667629302,0.125878199793586,0.125640041977023,NA,0.112816628458486,0.108195809426641,0.117562541730888,21,20,21,21,NA,21,19,21,14,14.7,14,14,NA,14,14,15.4736842105263,53,51,53,53,NA,51,49,53,5.54716981132075,5.76470588235294,5.54716981132075,5.54716981132075,NA,5.76470588235294,5.54716981132075,6
293,23.3721110136735,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.0175146337128,21.9226068489367,23.434006682543,0.130975941057428,0.116140031351047,0.126368003979735,0.125541136087847,NA,0.113013491124288,0.107484873211825,0.118048144570439,21,20,21,21,NA,21,19,21,13.952380952381,14.65,13.952380952381,13.952380952381,NA,13.952380952381,13.952380952381,15.4210526315789,53,51,53,53,NA,51,49,53,5.52830188679245,5.74509803921569,5.52830188679245,5.52830188679245,NA,5.74509803921569,5.52830188679245,5.97959183673469
292,23.3721110136735,22.6300478209759,23.3567567761853,23.3567567761853,NA,23.0048717499755,21.9504621908482,23.434006682543,0.131533748002161,0.1165994873133,0.126281870947464,0.126014017967767,NA,0.113125415349018,0.107959109400282,0.117875309366556,21,20,21,21,NA,21,19,21,13.9047619047619,14.6,13.9047619047619,13.9047619047619,NA,13.9047619047619,13.9047619047619,15.3684210526316,53,51,53,53,NA,51,49,53,5.50943396226415,5.72549019607843,5.50943396226415,5.50943396226415,NA,5.72549019607843,5.50943396226415,5.95918367346939
291,23.3721110136735,22.4232254716531,23.3567567761853,23.3567567761853,NA,22.9980096582978,21.9715945111702,23.434006682543,0.131994086872899,0.115106041313987,0.126585320965589,0.126255662084538,NA,0.113465824167777,0.108260285289013,0.118054552280592,21,20,21,21,NA,20,19,21,13.8571428571429,14.55,13.8571428571429,13.8571428571429,NA,14.55,13.8571428571429,15.3157894736842,53,50,53,53,NA,51,48,53,5.49056603773585,5.82,5.49056603773585,5.49056603773585,NA,5.70588235294118,5.49056603773585,6.0625
290,23.3721110136735,22.4232254716531,23.3567567761853,23.3567567761853,NA,22.9866685910856,21.9504621908482,23.434006682543,0.132499539519349,0.114717007635578,0.127057704123116,0.126735589127067,NA,0.113487145269788,0.108011195360146,0.118493377428739,21,20,21,21,NA,21,19,21,13.8095238095238,14.5,13.8095238095238,13.8095238095238,NA,13.8095238095238,13.8095238095238,15.2631578947368,53,50,53,53,NA,51,48,53,5.47169811320755,5.8,5.47169811320755,5.47169811320755,NA,5.68627450980392,5.47169811320755,6.04166666666667
289,23.3721110136735,22.4232254716531,23.3567567761853,23.3567567761853,NA,22.9674090782267,21.9256459666018,23.434006682543,0.133503097230632,0.114936394472464,0.127369108339103,0.127408988327271,NA,0.113737110250584,0.108594757174193,0.118549767280535,21,20,21,21,NA,20,19,21,13.7619047619048,14.45,13.7619047619048,13.7619047619048,NA,14.45,13.7619047619048,15.2105263157895,53,50,53,53,NA,51,48,53,5.45283018867925,5.78,5.45283018867925,5.45283018867925,NA,5.66666666666667,5.45283018867925,6.02083333333333
288,23.3721110136735,22.4232254716531,23.3567567761853,23.3567567761853,NA,22.9866685910856,21.912003614266,23.434006682543,0.134011215286356,0.115158883335314,0.127942758540235,0.128039945941975,NA,0.113834744700067,0.108400497671756,0.119071078388978,21,20,21,21,NA,21,19,21,13.7142857142857,14.4,13.7142857142857,13.7142857142857,NA,13.7142857142857,13.7142857142857,15.1578947368421,53,50,53,53,NA,51,48,53,5.43396226415094,5.76,5.43396226415094,5.43396226415094,NA,5.64705882352941,5.43396226415094,6
287,23.3721110136735,22.4232254716531,23.3567567761853,23.3567567761853,NA,22.9618744158759,21.8829853465543,23.434006682543,0.13441844751003,0.115603828478813,0.127949213880633,0.128383662430285,NA,0.11400715827976,0.108974104260753,0.118912669562143,21,20,21,21,NA,20,19,21,13.6666666666667,14.35,13.6666666666667,13.6666666666667,NA,14.35,13.6666666666667,15.1052631578947,53,50,53,53,NA,51,48,53,5.41509433962264,5.74,5.41509433962264,5.41509433962264,NA,5.62745098039216,5.41509433962264,5.97916666666667
286,23.3721110136735,22.4232254716531,23.3567567761853,23.3567567761853,NA,22.9943290846855,21.8594652199302,23.434006682543,0.134945967380023,0.116012985488201,0.128218757978217,0.12828108130197,NA,0.114382938410273,0.108992730857765,0.119252260638881,21,20,21,21,NA,21,19,21,13.6190476190476,14.3,13.6190476190476,13.6190476190476,NA,13.6190476190476,13.6190476190476,15.0526315789474,53,50,53,53,NA,51,48,53,5.39622641509434,5.72,5.39622641509434,5.39622641509434,NA,5.6078431372549,5.39622641509434,5.95833333333333
285,23.3721110136735,22.4180321802989,23.3567567761853,23.3567567761853,NA,22.9807606527233,21.8983916322901,23.434006682543,0.135627303665438,0.116610598787134,0.128279335038955,0.127924852531961,NA,0.114568652259242,0.109471746895149,0.119549341353247,21,20,21,21,NA,20,19,21,13.5714285714286,14.25,13.5714285714286,13.5714285714286,NA,14.25,13.5714285714286,15,53,50,53,53,NA,51,48,53,5.37735849056604,5.7,5.37735849056604,5.37735849056604,NA,5.58823529411765,5.37735849056604,5.9375
284,23.3721110136735,22.4180321802989,23.3567567761853,23.3567567761853,NA,22.9188812391565,21.9032485684641,23.434006682543,0.135970058099729,0.116423116428174,0.128869107480019,0.128411932275796,NA,0.114688373860402,0.109356703796503,0.119665774980502,21,20,21,21,NA,20,19,21,13.5238095238095,14.2,13.5238095238095,13.5238095238095,NA,14.2,13.5238095238095,14.9473684210526,53,50,53,53,NA,51,48,53,5.35849056603774,5.68,5.35849056603774,5.35849056603774,NA,5.56862745098039,5.35849056603774,5.91666666666667
283,23.3721110136735,22.4180321802989,23.3567567761853,23.3567567761853,NA,22.9247729222161,21.8803267145612,23.434006682543,0.136577596021881,0.117075749945243,0.129393680049559,0.128999402529729,NA,0.114870665130778,0.108879825737472,0.120287919465679,21,20,21,21,NA,20,19,21,13.4761904761905,14.15,13.4761904761905,13.4761904761905,NA,14.15,13.4761904761905,14.8947368421053,53,50,53,53,NA,51,48,53,5.33962264150943,5.66,5.33962264150943,5.33962264150943,NA,5.54901960784314,5.33962264150943,5.89583333333333
282,23.3721110136735,22.4180321802989,23.3567567761853,23.3567567761853,NA,22.8929970518905,21.7289385117556,23.434006682543,0.137130874675737,0.117119313448069,0.130020954030814,0.129469334659828,NA,0.115038428419375,0.109204665470431,0.12017207301559,21,20,21,21,NA,20,19,21,13.4285714285714,14.1,13.4285714285714,13.4285714285714,NA,14.1,13.4285714285714,14.8421052631579,53,50,53,53,NA,51,48,53,5.32075471698113,5.64,5.32075471698113,5.32075471698113,NA,5.52941176470588,5.32075471698113,5.875
281,23.3721110136735,22.4180321802989,23.3567567761853,23.3567567761853,NA,22.9077404998801,21.8140520812123,23.434006682543,0.13786043928217,0.117738490636563,0.130439510130666,0.130035813499367,NA,0.115286264019584,0.109616260141203,0.120727172112507,21,20,21,21,NA,20,19,21,13.3809523809524,14.05,13.3809523809524,13.3809523809524,NA,14.05,13.3809523809524,14.7894736842105,53,50,53,53,NA,51,48,53,5.30188679245283,5.62,5.30188679245283,5.30188679245283,NA,5.50980392156863,5.30188679245283,5.85416666666667
280,23.3721110136735,22.4180321802989,23.3567567761853,23.3567567761853,NA,22.9077404998801,21.73120166694,23.434006682543,0.138184534653362,0.118167130409542,0.130768633222823,0.130563207214537,NA,0.115338746602892,0.109491924829678,0.121019450425243,21,20,21,21,NA,20,19,21,13.3333333333333,14,13.3333333333333,13.3333333333333,NA,14,13.3333333333333,14.7368421052632,53,50,53,53,NA,51,48,53,5.28301886792453,5.6,5.28301886792453,5.28301886792453,NA,5.49019607843137,5.28301886792453,5.83333333333333
279,23.3721110136735,22.2040131797592,23.3567567761853,23.3567567761853,NA,22.9173564788445,21.7501543438266,23.434006682543,0.138533602308161,0.117865600233923,0.13118153995375,0.130488097385905,NA,0.115573631275262,0.109399414475234,0.121068969033583,21,20,21,21,NA,20,19,21,13.2857142857143,13.95,13.2857142857143,13.2857142857143,NA,13.95,13.2857142857143,14.6842105263158,53,50,53,53,NA,51,48,53,5.26415094339623,5.58,5.26415094339623,5.26415094339623,NA,5.47058823529412,5.26415094339623,5.8125
278,23.3721110136735,22.2040131797592,23.3567567761853,23.3567567761853,NA,22.8983105384499,21.7251498153181,23.434006682543,0.13904036392578,0.118027610872285,0.131898999338124,0.130965682793039,NA,0.115693650038572,0.109735114166569,0.12122124176374,21,20,21,21,NA,20,19,21,13.2380952380952,13.9,13.2380952380952,13.2380952380952,NA,13.9,13.2380952380952,14.6315789473684,53,50,53,53,NA,50,48,53,5.24528301886792,5.56,5.24528301886792,5.24528301886792,NA,5.56,5.24528301886792,5.79166666666667
277,23.3721110136735,22.2040131797592,23.3567567761853,23.3567567761853,NA,22.9077404998801,21.7391293242018,23.434006682543,0.139559220744477,0.117758255759017,0.132383402389155,0.13118394753606,NA,0.116173556056927,0.11040417390899,0.12173972326426,21,20,21,21,NA,20,19,21,13.1904761904762,13.85,13.1904761904762,13.1904761904762,NA,13.85,13.1904761904762,14.5789473684211,53,50,53,53,NA,50,48,53,5.22641509433962,5.54,5.22641509433962,5.22641509433962,NA,5.54,5.22641509433962,5.77083333333333
276,23.3721110136735,22.2040131797592,23.3567567761853,23.3567567761853,NA,22.813456406356,21.7902718840916,23.434006682543,0.140080685740035,0.118408517698291,0.133056536248912,0.130821302069997,NA,0.116187812202914,0.1106148706126,0.121615993053377,21,20,21,21,NA,20,19,21,13.1428571428571,13.8,13.1428571428571,13.1428571428571,NA,13.8,13.1428571428571,14.5263157894737,53,50,53,53,NA,50,48,52,5.20754716981132,5.52,5.20754716981132,5.20754716981132,NA,5.52,5.20754716981132,5.75
275,23.3721110136735,22.2040131797592,23.3567567761853,23.3567567761853,NA,22.8780685274422,21.7747443040301,23.434006682543,0.140394545595026,0.118691189594236,0.13341727407332,0.131112071888536,NA,0.11642807760617,0.110222864112122,0.122296587394464,21,20,21,21,NA,20,19,21,13.0952380952381,13.75,13.0952380952381,13.0952380952381,NA,13.75,13.0952380952381,14.4736842105263,53,50,53,53,NA,50,48,52,5.18867924528302,5.5,5.18867924528302,5.18867924528302,NA,5.5,5.18867924528302,5.72916666666667
274,23.3721110136735,22.2040131797592,23.3567567761853,23.3567567761853,NA,22.8731249847026,21.7257337601444,23.434006682543,0.140736151675364,0.118630921881448,0.133830521767316,0.132428992519311,NA,0.116811582146566,0.110711323983261,0.122404635698987,21,20,21,21,NA,20,19,21,13.047619047619,13.7,13.047619047619,13.047619047619,NA,13.7,13.047619047619,14.4210526315789,53,50,53,53,NA,50,48,52,5.16981132075472,5.48,5.16981132075472,5.16981132075472,NA,5.48,5.26923076923077,5.70833333333333
273,23.3721110136735,22.2040131797592,23.3567567761853,23.3567567761853,NA,22.8220978265109,21.7336581700039,23.434006682543,0.141105688512144,0.118487731613144,0.134404539427009,0.132507654412539,NA,0.11688493641481,0.110198996843636,0.122485393130349,21,20,21,21,NA,20,19,21,13,13.65,13,13,NA,13.65,13,14.3684210526316,53,50,53,53,NA,50,48,52,5.15094339622642,5.46,5.15094339622642,5.15094339622642,NA,5.46,5.25,5.6875
272,23.3721110136735,22.2040131797592,23.3567567761853,22.6300478209759,NA,22.8348944254866,21.6536935433703,23.434006682543,0.141618374933635,0.11899436948584,0.134999605839826,0.131192588375415,NA,0.117048026781525,0.110659342173535,0.122901457373099,21,20,21,20,NA,20,19,21,12.952380952381,13.6,12.952380952381,13.6,NA,13.6,12.952380952381,14.3157894736842,53,50,53,52,NA,50,48,52,5.13207547169811,5.44,5.13207547169811,5.23076923076923,NA,5.44,5.13207547169811,5.66666666666667
271,23.3721110136735,22.2040131797592,23.3567567761853,22.6300478209759,NA,22.8145220205943,21.7023401404244,23.434006682543,0.142364679322585,0.117981966665599,0.135399387864415,0.131851961700285,NA,0.117085155317294,0.111284495576612,0.123093647940252,21,20,21,20,NA,20,19,21,12.9047619047619,13.55,12.9047619047619,13.55,NA,13.55,12.9047619047619,14.2631578947368,53,49,53,52,NA,50,48,52,5.11320754716981,5.53061224489796,5.11320754716981,5.21153846153846,NA,5.42,5.21153846153846,5.64583333333333
270,23.3721110136735,22.2040131797592,23.3567567761853,22.6300478209759,NA,22.8145220205943,21.6423063373341,23.434006682543,0.142823550264689,0.11827714045204,0.135916329541331,0.132294351595573,NA,0.11746356130559,0.110880793699808,0.123319107605273,21,20,21,20,NA,20,19,21,12.8571428571429,13.5,12.8571428571429,13.5,NA,13.5,12.8571428571429,14.2105263157895,53,49,53,52,NA,50,48,52,5.09433962264151,5.51020408163265,5.09433962264151,5.19230769230769,NA,5.4,5.19230769230769,5.625
269,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.729029535494,21.6250630135254,23.434006682543,0.143349580134251,0.11684030005283,0.136436132748182,0.132728279834612,NA,0.11747379549061,0.111589153791895,0.123368358322428,21,19,21,20,NA,20,19,21,12.8095238095238,14.1578947368421,12.8095238095238,13.45,NA,13.45,12.8095238095238,14.1578947368421,53,48,53,52,NA,50,47,52,5.07547169811321,5.60416666666667,5.07547169811321,5.17307692307692,NA,5.38,5.17307692307692,5.72340425531915
268,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.7991677831061,21.6374261905971,23.434006682543,0.143842981661776,0.117504677516378,0.136903195874321,0.132289925033911,NA,0.117826150547907,0.111667521221699,0.124034780024697,21,19,21,20,NA,20,19,21,12.7619047619048,14.1052631578947,12.7619047619048,13.4,NA,13.4,12.7619047619048,14.1052631578947,53,48,53,52,NA,50,47,52,5.05660377358491,5.58333333333333,5.05660377358491,5.15384615384615,NA,5.36,5.15384615384615,5.70212765957447
267,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.7613015438534,21.5791822501149,23.434006682543,0.1443880685325,0.117863149423982,0.137481806458529,0.132508830167538,NA,0.118044380199961,0.112162624637821,0.124061852925276,21,19,21,20,NA,20,19,21,12.7142857142857,14.0526315789474,12.7142857142857,13.35,NA,13.35,12.7142857142857,14.0526315789474,53,48,53,52,NA,50,47,52,5.0377358490566,5.5625,5.0377358490566,5.13461538461539,NA,5.34,5.13461538461539,5.68085106382979
266,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.772649590546,21.6195862212573,23.434006682543,0.144913865994457,0.118540903979342,0.138136950197296,0.133207741344497,NA,0.118538206707004,0.111691379437954,0.124463522348414,21,19,21,20,NA,20,19,21,12.6666666666667,14,12.6666666666667,13.3,NA,13.3,12.6666666666667,14,53,48,53,52,NA,50,48,52,5.0188679245283,5.54166666666667,5.0188679245283,5.11538461538461,NA,5.32,5.11538461538461,5.54166666666667
265,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.7621717016562,21.6237186716718,23.434006682543,0.145647235645545,0.11995233931857,0.13879478847278,0.133436504800343,NA,0.118533309672417,0.111975344732717,0.124861180239933,21,19,21,20,NA,20,19,21,12.6190476190476,13.9473684210526,12.6190476190476,13.25,NA,13.25,12.6190476190476,13.9473684210526,53,48,53,52,NA,50,47,52,5,5.52083333333333,5,5.09615384615385,NA,5.3,5.09615384615385,5.63829787234043
264,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.725712325767,21.5814131768391,23.434006682543,0.146087942572023,0.120266318309539,0.139237978284472,0.13381371264225,NA,0.118830653526201,0.112147320414914,0.124518428786189,21,19,21,20,NA,20,19,21,12.5714285714286,13.8947368421053,12.5714285714286,13.2,NA,13.2,12.5714285714286,13.8947368421053,53,48,53,52,NA,50,47,52,4.9811320754717,5.5,4.9811320754717,5.07692307692308,NA,5.28,5.07692307692308,5.61702127659574
263,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.7668992774264,21.5666345946533,23.4262472769809,0.146652081691299,0.121113545317926,0.139816537822622,0.13439697744203,NA,0.119058954798833,0.112407244030276,0.125359197879702,21,19,21,20,NA,20,19,21,12.5238095238095,13.8421052631579,12.5238095238095,13.15,NA,13.15,12.5238095238095,13.8421052631579,53,48,53,52,NA,50,47,52,4.9622641509434,5.47916666666667,4.9622641509434,5.05769230769231,NA,5.26,5.05769230769231,5.59574468085106
262,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.7002760327866,21.6210135975794,23.434006682543,0.147217717075895,0.121742777152744,0.139797993400586,0.134763816881402,NA,0.119199023470261,0.112460378977823,0.125447274405571,21,19,21,20,NA,20,19,21,12.4761904761905,13.7894736842105,12.4761904761905,13.1,NA,13.1,12.4761904761905,13.7894736842105,53,48,53,52,NA,50,47,52,4.94339622641509,5.45833333333333,4.94339622641509,5.03846153846154,NA,5.24,5.03846153846154,5.57446808510638
261,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.7290191673411,21.5781929246781,23.434006682543,0.147786265315711,0.121403115112142,0.140501224009034,0.13538533926355,NA,0.11916730786641,0.112436088018223,0.12543684234464,21,19,21,20,NA,20,19,21,12.4285714285714,13.7368421052632,12.4285714285714,13.05,NA,13.05,12.4285714285714,13.7368421052632,53,48,53,52,NA,50,47,52,4.92452830188679,5.4375,4.92452830188679,5.01923076923077,NA,5.22,5.01923076923077,5.5531914893617
260,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.754412296094,21.6374191574387,23.4045086821775,0.1481489916447,0.121662741206192,0.140152097577648,0.135803518733116,NA,0.119683882222204,0.11332293843241,0.126174616529603,21,19,21,20,NA,20,19,21,12.3809523809524,13.6842105263158,12.3809523809524,13,NA,13,12.3809523809524,13.6842105263158,53,48,53,52,NA,50,47,52,4.90566037735849,5.41666666666667,4.90566037735849,5,NA,5.2,5,5.53191489361702
259,23.3721110136735,21.8953283778285,23.3567567761853,22.6300478209759,NA,22.7173002754152,21.4944531157942,23.434006682543,0.148932699270037,0.122200568109491,0.140787567608491,0.136351395413818,NA,0.119595348406191,0.113165107983433,0.126019360231902,21,19,21,20,NA,20,19,21,12.3333333333333,13.6315789473684,12.3333333333333,12.95,NA,12.95,12.3333333333333,13.6315789473684,53,48,53,52,NA,50,47,52,4.88679245283019,5.39583333333333,4.88679245283019,4.98076923076923,NA,5.18,4.98076923076923,5.51063829787234
